City,Place,Ratings,Distance,Place_desc,Latitude,Longitude,Keywords,Tags,Category
Andaman,  Elephant Beach ,4.8, 43 km  from city center ," With its brilliant coral reefs and alluring cyan waters, the Elephant beach is one of the locations that add to the beach paradise reputation of the Andaman and Nicobar Islands. These waters are a prime destination for tourists wishing to engage in water sports like snorkelling, swimming, banana boat rides, speed boats and diving. There are two ways to reach Elephant Beach: Take a ferry from Havelock Jetty to Elephant Beach (1000 INR per person) or trek for half an hour with a guide (INR 500). The trek starts at a distance of 2km from Radhanagar Beach.  ",-51.3856579,-58.7609800105729,"['elephant', 'beach', 'brilliant', 'coral', 'reefs', 'alluring', 'cyan', 'waters', 'elephant', 'beach', 'one', 'locations', 'add', 'beach', 'paradise', 'reputation', 'andaman', 'nicobar', 'islands', 'waters', 'prime', 'destination', 'tourists', 'wishing', 'engage', 'water', 'sports', 'like', 'snorkelling', 'swimming', 'banana', 'boat', 'rides', 'speed', 'boats', 'diving', 'two', 'ways', 'reach', 'elephant', 'beach', 'take', 'ferry', 'havelock', 'jetty', 'elephant', 'beach', '1000', 'inr', 'per', 'person', 'trek', 'half', 'hour', 'guide', 'inr', '500', 'trek', 'starts', 'distance', '2km', 'radhanagar', 'beach']","['elephant', 'beach', 'waters', 'inr', 'trek']",nature
Andaman,  Neil Island ,4.4, 44 km  from city center ," Neil Island is a part of the South Andaman Administrative District and belongs to Ritchie’s Archipelago in the Bay of Bengal. A part of the massive ocean separates it from Ross Island and Havelock Island, Tourists visiting Havelock often make a day-long trip to Neil Island. Perhaps the most endearing feature of this island is its three sandy beaches, namely Bharatpur Beach, Sitapur Beach and Lakshmanpur Beach.   ",48.13567345,-91.53010740255728,"['neil', 'island', 'neil', 'island', 'part', 'south', 'andaman', 'administrative', 'district', 'belongs', 'ritchie', 'archipelago', 'bay', 'bengal', 'part', 'massive', 'ocean', 'separates', 'ross', 'island', 'havelock', 'island', 'tourists', 'visiting', 'havelock', 'often', 'make', 'trip', 'neil', 'island', 'perhaps', 'endearing', 'feature', 'island', 'three', 'sandy', 'beaches', 'namely', 'bharatpur', 'beach', 'sitapur', 'beach', 'lakshmanpur', 'beach']","['neil', 'island', 'part', 'havelock', 'beach']",nature
Andaman,  Radhanagar Beach ,4.6, 42 km  from city center ," Awarded with the title of 'Asia's Best Beach' by the TIMES magazine in 2004, Radhanagar Beach in Havelock Island with its turquoise blue waters and powdery white sands lives up to the moniker. Its vast shores of endless white grains stretch across 2 kilometres, making it a prime attraction of the Andaman and Nicobar Islands.  ",11.9826676,92.95707831459254,"['radhanagar', 'beach', 'awarded', 'title', 'best', 'beach', 'times', 'magazine', '2004', 'radhanagar', 'beach', 'havelock', 'island', 'turquoise', 'blue', 'waters', 'powdery', 'white', 'sands', 'lives', 'moniker', 'vast', 'shores', 'endless', 'white', 'grains', 'stretch', 'across', '2', 'kilometres', 'making', 'prime', 'attraction', 'andaman', 'nicobar', 'islands']","['radhanagar', 'beach', 'white']",nature
Andaman,  Baratang Island ,4.7, 54 km  from city center ," Baratang Island, also known as Ranchiwalas Island, is a beautiful little island in the North and Middle Andaman Administrative district and is situated about 100 kilometres away from Port Blair by road. The island is well-known for its mangroves, mud volcanoes (only ones in India) and limestone caves. However, you may need to take permission from the Forest Department at Baratang to explore these caves. ",12.1883182,92.81103513756123,"['baratang', 'island', 'baratang', 'island', 'also', 'known', 'ranchiwalas', 'island', 'beautiful', 'little', 'island', 'north', 'middle', 'andaman', 'administrative', 'district', 'situated', '100', 'kilometres', 'away', 'port', 'blair', 'road', 'island', 'mangroves', 'mud', 'volcanoes', 'ones', 'india', 'limestone', 'caves', 'however', 'may', 'need', 'take', 'permission', 'forest', 'department', 'baratang', 'explore', 'caves']","['baratang', 'island', 'caves']",nature
Andaman,  Scuba Diving In Andaman ,4.4, 49 km  from city center ," Andaman and Nicobar Islands is a popular spot for scuba diving among tourists. Most popular island among all the islands for the dives however, is Havelock.



It is an ideal diving destination for everyone, right from a novice to an experienced diver. For non-certified amateur divers, charges start from about INR 3,500 for a 30 minute dive ",11.8204196,93.0382537,"['scuba', 'diving', 'andaman', 'andaman', 'nicobar', 'islands', 'popular', 'spot', 'scuba', 'diving', 'among', 'tourists', 'popular', 'island', 'among', 'islands', 'dives', 'however', 'havelock', 'ideal', 'diving', 'destination', 'everyone', 'right', 'novice', 'experienced', 'diver', 'amateur', 'divers', 'charges', 'start', 'inr', '30', 'minute', 'dive']","['scuba', 'diving', 'andaman', 'islands', 'popular', 'among']",nature
Andaman,  Ross Island ,4.4, 13 km  from city center ," Located just 2 kilometres east of Port Blair is Ross Island (now known as Netaji Subhash Bose Island); an island which was once the administrative headquarters of the British, but today is only an uninhabited island. Following an earthquake that hit Ross Island in the year 1941, the British left the island and shifted their settlement to Port Blair.  ",-77.510929,167.8224490924748,"['ross', 'island', 'located', '2', 'kilometres', 'east', 'port', 'blair', 'ross', 'island', 'known', 'netaji', 'subhash', 'bose', 'island', 'island', 'administrative', 'headquarters', 'british', 'today', 'uninhabited', 'island', 'following', 'earthquake', 'hit', 'ross', 'island', 'year', '1941', 'british', 'left', 'island', 'shifted', 'settlement', 'port', 'blair']","['ross', 'island', 'port', 'blair', 'british']",nature
Andaman,  Corbyn's Cove ,3.4, 15 km  from city center ," Corbyn's Cove is the nearest beach to Port Blair. It is quite popular among tourists as well as locals. It has some water sports provision, but people often do not want to enter the waters because the surroundings are littered and the water is polluted with garbage. The facilities for water sports are also not as impressive as many other beaches in Andaman and Nicobar Islands. But if one wants to, they can go Jet Skiing or go on a short boat ride into the sea.   
 ",11.6428864,92.7475489,"['corbyn', 'cove', 'corbyn', 'cove', 'nearest', 'beach', 'port', 'blair', 'quite', 'popular', 'among', 'tourists', 'well', 'locals', 'water', 'sports', 'provision', 'people', 'often', 'want', 'enter', 'waters', 'surroundings', 'littered', 'water', 'polluted', 'garbage', 'facilities', 'water', 'sports', 'also', 'impressive', 'many', 'beaches', 'andaman', 'nicobar', 'islands', 'one', 'wants', 'go', 'jet', 'skiing', 'go', 'short', 'boat', 'ride', 'sea']","['corbyn', 'cove', 'water', 'sports', 'go']",nature
Andaman,  Chidiya Tapu ,3.0, 26 km  from city center ," Known as the bird island, Chidiya Tapu is a picturesque little island in the Andamans, located around 25 kms from Port Blair. While birdwatching is the main allure of the location, there are some fun water activities here, like snorkelling, scuba diving, deep-sea walking, pearl hunting, and boating. The Sunset point of the island is considered one of the best sunset points in the Andamans. ",11.50322185,92.70129539704992,"['chidiya', 'tapu', 'known', 'bird', 'island', 'chidiya', 'tapu', 'picturesque', 'little', 'island', 'andamans', 'located', 'around', '25', 'kms', 'port', 'blair', 'birdwatching', 'main', 'allure', 'location', 'fun', 'water', 'activities', 'like', 'snorkelling', 'scuba', 'diving', 'walking', 'pearl', 'hunting', 'boating', 'sunset', 'point', 'island', 'considered', 'one', 'best', 'sunset', 'points', 'andamans']","['chidiya', 'tapu', 'island', 'andamans', 'sunset']",nature
Andaman,  Mahatma Gandhi Marine National Park ,3.5, 18 km  from city center ," Located on the south-western coast of the Andaman Islands, Mahatma Gandhi Marine National Park or Wandur National Park is a marine life conservation area situated at a distance of 25 km from the capital city of Port Blair. The wildlife sanctuary consists of a group of 12 islands that are situated in a labyrinthine shape and are home to some of the most exquisite marine life in the world including corals and resting sea turtles among other species. ",11.4953407,92.57705504125076,"['mahatma', 'gandhi', 'marine', 'national', 'park', 'located', 'coast', 'andaman', 'islands', 'mahatma', 'gandhi', 'marine', 'national', 'park', 'wandur', 'national', 'park', 'marine', 'life', 'conservation', 'area', 'situated', 'distance', '25', 'km', 'capital', 'city', 'port', 'blair', 'wildlife', 'sanctuary', 'consists', 'group', '12', 'islands', 'situated', 'labyrinthine', 'shape', 'home', 'exquisite', 'marine', 'life', 'world', 'including', 'corals', 'resting', 'sea', 'turtles', 'among', 'species']","['mahatma', 'gandhi', 'marine', 'national', 'park', 'islands', 'life', 'situated']",nature
Andaman,  City Shopping ,3.3, 12 km  from city center ," Since tourism is still in its early stages here, so there is not too much that you can buy from here and take as souvenirs for friends and family. ",45.6892807,13.1338241,"['city', 'shopping', 'since', 'tourism', 'still', 'early', 'stages', 'much', 'buy', 'take', 'souvenirs', 'friends', 'family']",[],travel
Andaman,  Long Island ,4.4, 75 km  from city center , Long Island is completely deserted with very minimal infrastructure. This might be a good camping destination if you are looking for some adventure. But be sure to bring your own gear and food arrangement. ,40.85149705,-73.0994258107431,"['long', 'island', 'long', 'island', 'completely', 'deserted', 'minimal', 'infrastructure', 'might', 'good', 'camping', 'destination', 'looking', 'adventure', 'sure', 'bring', 'gear', 'food', 'arrangement']","['long', 'island']",nature
Andaman,  Little Andaman ,4.4, 112 km  from city center ," Little Andaman Island , situated at the southern end of the archipelago and Duncan Passage  separates it from Rutland Island. Among all the Andaman Islands, Little Andaman island is the fourth largest . Moreover, it conducts  package tours for the visitors from  Port Blair to the Little Andaman Island. ",10.7056905,92.48746789633373,"['little', 'andaman', 'little', 'andaman', 'island', 'situated', 'southern', 'end', 'archipelago', 'duncan', 'passage', 'separates', 'rutland', 'island', 'among', 'andaman', 'islands', 'little', 'andaman', 'island', 'fourth', 'largest', 'moreover', 'conducts', 'package', 'tours', 'visitors', 'port', 'blair', 'little', 'andaman', 'island']","['little', 'andaman', 'island']",nature
Andaman,  Barren Island ,3.9, 144 km  from city center ," Located about 135 kilometres to the northeast of Port Blair, Barren Island is situated at the intersection of the seismically active Indian and Burmese plates and is  1.8 million years old and is home to the only active volcano in the Indian subcontinent. As the name suggests, the island is largely uninhabited, thanks to the volcano eruptions that take place here at frequent intervals.  ",40.5928827,-73.8931918,"['barren', 'island', 'located', '135', 'kilometres', 'northeast', 'port', 'blair', 'barren', 'island', 'situated', 'intersection', 'seismically', 'active', 'indian', 'burmese', 'plates', 'million', 'years', 'old', 'home', 'active', 'volcano', 'indian', 'subcontinent', 'name', 'suggests', 'island', 'largely', 'uninhabited', 'thanks', 'volcano', 'eruptions', 'take', 'place', 'frequent', 'intervals']","['barren', 'island', 'active', 'indian', 'volcano']",nature
Andaman,  Anthropological Museum ,3.0, 12 km  from city center ," The Anthropological Museum, situated in the heart of Port Blair, is an ethnographic museum detailing the lives and cultures of the various tribes that have lived here: Jarawas, the Onges, the Sentinelese, the Shompens, and the Nicobarese.  Inside the museum, one will come across various artefacts, tools, clothes, boats, leaf baskets, and weapons from different eras of the tribes of this region.  ",-38.9313636,-72.0397034,"['anthropological', 'museum', 'anthropological', 'museum', 'situated', 'heart', 'port', 'blair', 'ethnographic', 'museum', 'detailing', 'lives', 'cultures', 'various', 'tribes', 'lived', 'jarawas', 'onges', 'sentinelese', 'shompens', 'nicobarese', 'inside', 'museum', 'one', 'come', 'across', 'various', 'artefacts', 'tools', 'clothes', 'boats', 'leaf', 'baskets', 'weapons', 'different', 'eras', 'tribes', 'region']","['anthropological', 'museum', 'various', 'tribes']",Other
Andaman,  Viper Island ,3.6, 10 km  from city center ," Years before Cellular Jail was constructed, Viper Island was used by the British to keep the freedom fighters in exile. You can still see the remains of the jail built in 1867 by the British. Located at a distance of 10 minutes ferry ride from Port Blair, the island got its name from the vessel in which Lt. Archibald Blair came to Andaman and Nicobar in 1789. Legend also has it that there were numerous viper snakes present on the island, which is how it got its name. ",11.6618855,92.69707113312636,"['viper', 'island', 'years', 'cellular', 'jail', 'constructed', 'viper', 'island', 'used', 'british', 'keep', 'freedom', 'fighters', 'exile', 'still', 'see', 'remains', 'jail', 'built', '1867', 'british', 'located', 'distance', '10', 'minutes', 'ferry', 'ride', 'port', 'blair', 'island', 'got', 'name', 'vessel', 'archibald', 'blair', 'came', 'andaman', 'nicobar', 'legend', 'also', 'numerous', 'viper', 'snakes', 'present', 'island', 'got', 'name']","['viper', 'island', 'jail', 'british', 'blair', 'got', 'name']",nature
Andaman,  Rutland Island ,3.7, 34 km  from city center ," Rutland, lined with virgin beaches, is one of the lesser visited of all the islands located in the southern part of Great Andaman archipelago. ",11.43156055,92.65179201695376,"['rutland', 'island', 'rutland', 'lined', 'virgin', 'beaches', 'one', 'lesser', 'visited', 'islands', 'located', 'southern', 'part', 'great', 'andaman', 'archipelago']",['rutland'],nature
Andaman,  Diglipur ,3.0, 173 km  from city center ," Diglipur, a large island located in the North Andaman area, is a tourist hotspot and an ecological paradise. The island houses rows of tropical forests, mangroves, and lovely beaches rich in exotic marine life. ",13.22771435,92.93949249778724,"['diglipur', 'diglipur', 'large', 'island', 'located', 'north', 'andaman', 'area', 'tourist', 'hotspot', 'ecological', 'paradise', 'island', 'houses', 'rows', 'tropical', 'forests', 'mangroves', 'lovely', 'beaches', 'rich', 'exotic', 'marine', 'life']","['diglipur', 'island']",nature
Lakshadweep,  Minicoy Island ,4.4, 208 km  from city center ," One of the 36 small islets of Lakshadweep group of Islands, Minicoy, also known as Maliku in the local language is one of the best-kept secrets of India. It is located amidst the vast expanse of Arabian Sea, just 398 km or 215 nautical miles from the shores of Cochin.  ",8.295235,73.06483943014706,"['minicoy', 'island', 'one', '36', 'small', 'islets', 'lakshadweep', 'group', 'islands', 'minicoy', 'also', 'known', 'maliku', 'local', 'language', 'one', 'secrets', 'india', 'located', 'amidst', 'vast', 'expanse', 'arabian', 'sea', '398', 'km', '215', 'nautical', 'miles', 'shores', 'cochin']","['minicoy', 'one']",nature
